nam,ten_truong,ma_goc,ten_nganh,diem_chuan,to_hop_mon,he_dao_tao,yeu_cau_phu,phan_hieu,doi_tuong,ma_nganh,ghi_chu,university_id
2019,Đại học Kỹ thuật Y Dược Đà Nẵng,7720601,Kỹ thuật xét nghiệm y học,21.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720601,Tiêu chí phụ: SI >= 6.5; TTNV <=13,315
2020,Đại học Kỹ thuật Y Dược Đà Nẵng,7720601,Kỹ thuật xét nghiệm y học,24.3,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720601,,315
2021,Đại học Kỹ thuật Y Dược Đà Nẵng,7720601,Kỹ thuật xét nghiệm y học,24.3,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720601,SI>=7.5; TTNV <=2,315
2022,Đại học Kỹ thuật Y Dược Đà Nẵng,7720601,Kỹ thuật xét nghiệm y học,19.2,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720601,,315
2023,Đại học Kỹ thuật Y Dược Đà Nẵng,7720601,Kỹ thuật xét nghiệm y học,24.25,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720601,,315
2023,Đại học Kỹ thuật Y Dược Đà Nẵng,7720601,Kỹ thuật xét nghiệm y học,24.25,D07,dai_tra,khong,co_so_chinh,toan_quoc,7720601,,315
2023,Đại học Kỹ thuật Y Dược Đà Nẵng,7720601,Kỹ thuật xét nghiệm y học,24.25,D08,dai_tra,khong,co_so_chinh,toan_quoc,7720601,,315
2024,Đại học Kỹ thuật Y Dược Đà Nẵng,7720601,Kỹ thuật xét nghiệm y học,20.6,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720601,,315
2025,Đại học Kỹ thuật Y Dược Đà Nẵng,7720601,Kỹ thuật xét nghiệm y học,20.85,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720601,,315
2025,Đại học Kỹ thuật Y Dược Đà Nẵng,7720601,Kỹ thuật xét nghiệm y học,20.85,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720601,,315
2025,Đại học Kỹ thuật Y Dược Đà Nẵng,7720601,Kỹ thuật xét nghiệm y học,20.85,B08,dai_tra,khong,co_so_chinh,toan_quoc,7720601,,315
2025,Đại học Kỹ thuật Y Dược Đà Nẵng,7720601,Kỹ thuật xét nghiệm y học,20.85,D07,dai_tra,khong,co_so_chinh,toan_quoc,7720601,,315
2018,Đại học Kỹ thuật Y Dược Đà Nẵng,7720602,Kỹ thuật hình ảnh y học,19.5,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720602,SI >= 5.5;TTNV <= 9,315
2019,Đại học Kỹ thuật Y Dược Đà Nẵng,7720602,Kỹ thuật hình ảnh y học,19.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720602,Tiêu chí phụ: SI >=5.25; TTNV <= 3,315
2020,Đại học Kỹ thuật Y Dược Đà Nẵng,7720602,Kỹ thuật hình ảnh y học,22.2,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720602,,315
2021,Đại học Kỹ thuật Y Dược Đà Nẵng,7720602,Kỹ thuật hình ảnh y học,22.5,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720602,SI>=5.75; TTNV <=2,315
2022,Đại học Kỹ thuật Y Dược Đà Nẵng,7720602,Kỹ thuật hình ảnh y học,19.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720602,,315
2024,Đại học Kỹ thuật Y Dược Đà Nẵng,7720602,Kỹ thuật hình ảnh y học,19.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720602,,315
2025,Đại học Kỹ thuật Y Dược Đà Nẵng,7720602,Kỹ thuật hình ảnh y học,20.2,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720602,,315
2025,Đại học Kỹ thuật Y Dược Đà Nẵng,7720602,Kỹ thuật hình ảnh y học,20.2,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720602,,315
2025,Đại học Kỹ thuật Y Dược Đà Nẵng,7720602,Kỹ thuật hình ảnh y học,20.2,B08,dai_tra,khong,co_so_chinh,toan_quoc,7720602,,315
2025,Đại học Kỹ thuật Y Dược Đà Nẵng,7720602,Kỹ thuật hình ảnh y học,20.2,D07,dai_tra,khong,co_so_chinh,toan_quoc,7720602,,315
2018,Đại học Kỹ thuật Y Dược Đà Nẵng,7720603,Kỹ thuật phục hồi chức năng,19.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720603,SI >= 5.5;TTNV <= 4,315
2019,Đại học Kỹ thuật Y Dược Đà Nẵng,7720603,Kỹ thuật phục hồi chức năng,19.8,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720603,Tiêu chí phụ: SI >= 5.75; TTNV <= 3,315
2020,Đại học Kỹ thuật Y Dược Đà Nẵng,7720603,Kỹ thuật phục hồi chức năng,23.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720603,,315
2021,Đại học Kỹ thuật Y Dược Đà Nẵng,7720603,Kỹ thuật phục hồi chức năng,22.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720603,SI>=6.5; TTNV <=1,315
2022,Đại học Kỹ thuật Y Dược Đà Nẵng,7720603,Kỹ thuật phục hồi chức năng,19.05,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720603,,315
2024,Đại học Kỹ thuật Y Dược Đà Nẵng,7720603,Kỹ thuật phục hồi chức năng,21.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720603,,315
2025,Đại học Kỹ thuật Y Dược Đà Nẵng,7720603,Kỹ thuật phục hồi chức năng,21.2,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720603,,315
2025,Đại học Kỹ thuật Y Dược Đà Nẵng,7720603,Kỹ thuật phục hồi chức năng,21.2,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720603,,315
2025,Đại học Kỹ thuật Y Dược Đà Nẵng,7720603,Kỹ thuật phục hồi chức năng,21.2,B08,dai_tra,khong,co_so_chinh,toan_quoc,7720603,,315
2025,Đại học Kỹ thuật Y Dược Đà Nẵng,7720603,Kỹ thuật phục hồi chức năng,21.2,D07,dai_tra,khong,co_so_chinh,toan_quoc,7720603,,315
2018,Đại học Kỹ thuật Y Dược Đà Nẵng,7720701,Y tế công cộng,16.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720701,SI >= 5.25;TTNV <= 3,315
2019,Đại học Kỹ thuật Y Dược Đà Nẵng,7720701,Y tế công cộng,15.6,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720701,Tiêu chí phụ: SI >= 4.5; TTNV <= 3,315
2021,Đại học Kỹ thuật Y Dược Đà Nẵng,7720701,Y tế công cộng,15.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720701,SI>=4.5; TTNV <=7,315
2025,Đại học Kỹ thuật Y Dược Đà Nẵng,7720701,Y tế công cộng,15.0,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720701,,315
2025,Đại học Kỹ thuật Y Dược Đà Nẵng,7720701,Y tế công cộng,15.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720701,,315
2025,Đại học Kỹ thuật Y Dược Đà Nẵng,7720701,Y tế công cộng,15.0,B08,dai_tra,khong,co_so_chinh,toan_quoc,7720701,,315
2025,Đại học Kỹ thuật Y Dược Đà Nẵng,7720701,Y tế công cộng,15.0,D07,dai_tra,khong,co_so_chinh,toan_quoc,7720701,,315
2025,Đại học Y Dược Hải Phòng,7720101,Y khoa,25.33,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720101,,321
2025,Đại học Y Dược Hải Phòng,7720101,Y khoa,25.33,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720101,,321
2019,Đại học Y Dược Hải Phòng,7720101,Y khoa (A),23.2,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720101A,"Tiêu chí phụ: Tổng điểm 3 môn chưa tròn >=22.70, Hoá học >= 7.25, Toán >= 8.20, Vật lý >= 7.25",321
2020,Đại học Y Dược Hải Phòng,7720101,Y khoa (A),26.0,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720101A,,321
2022,Đại học Y Dược Hải Phòng,7720101,Y khoa (A),25.6,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720101A,,321
2023,Đại học Y Dược Hải Phòng,7720101,Y khoa (A),24.63,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720101A,,321
2024,Đại học Y Dược Hải Phòng,7720101,Y khoa (A),25.57,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720101A,,321
2018,Đại học Y Dược Hải Phòng,7720101,Y khoa (B),22.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720101B,"DS>=18, Tiêu chí phụ: TO+HO+SI; SI; HO; TO: 21.5000; 7.5000; 7.0000; 7.0000 99",321
2019,Đại học Y Dược Hải Phòng,7720101,Y khoa (B),23.85,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720101B,"Tiêu chí phụ: Tổng điểm 3 môn chưa tròn >= 23.6, Sinh học >= 7.25, Hoá học >= 7.75, Toán >= 8.6",321
2020,Đại học Y Dược Hải Phòng,7720101,Y khoa (B),27.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720101B,,321
2022,Đại học Y Dược Hải Phòng,7720101,Y khoa (B),26.2,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720101B,,321
2023,Đại học Y Dược Hải Phòng,7720101,Y khoa (B),25.35,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720101B,,321
2024,Đại học Y Dược Hải Phòng,7720101,Y khoa (B),26.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720101B,,321
2020,Đại học Y Dược Hải Phòng,7720110,Y học dự phòng,21.4,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720110,,321
2022,Đại học Y Dược Hải Phòng,7720110,Y học dự phòng,19.1,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720110,,321
2023,Đại học Y Dược Hải Phòng,7720110,Y học dự phòng,19.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720110,,321
2024,Đại học Y Dược Hải Phòng,7720110,Y học dự phòng,19.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720110,,321
2025,Đại học Y Dược Hải Phòng,7720110,Y học dự phòng,19.35,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720110,,321
2025,Đại học Y Dược Hải Phòng,7720110,Y học dự phòng,19.35,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720110,,321
2018,Đại học Y Dược Hải Phòng,7720110,Y học dự phòng B00,18.5,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720110B,"DS>=16, Tiêu chí phụ: TO+HO+SI; SI; HO; TO: 18.5000; 6.2500; 6.2500; 6.0000 98",321
2019,Đại học Y Dược Hải Phòng,7720110,Y học dự phòng B00,18.05,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720110B,"Tiêu chí phụ: Tổng điểm 3 môn chưa tròn >= 17.8, Sinh học >= 4.5, Hoá học >= 6.5, Toán >= 6.8",321
2019,Đại học Y Dược Hải Phòng,7720110B8,Y học dự phòng B08,20.6,B08,dai_tra,khong,co_so_chinh,toan_quoc,7720110B8,"Tiêu chí phụ: Tổng điểm 3 môn chưa tròn >= 20.6, Sinh học >= 6, Toán >= 7, Tiếng Anh >= 7.6",321
2018,Đại học Y Dược Hải Phòng,7720115,Y học cổ truyền,19.95,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720115,"DS>=16, Tiêu chí phụ: TO+HO+SI; SI; HO; TO: 19.9500; 7.7500; 6.0000; 6.2000 98",321
2019,Đại học Y Dược Hải Phòng,7720115,Y học cổ truyền,20.1,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720115,"Tiêu chí phụ: Tổng điểm 3 môn chưa tròn >= 19.35, Sinh học >= 6, Hoá học >= 5.75, Toán >= 7.6",321
2020,Đại học Y Dược Hải Phòng,7720115,Y học cổ truyền,23.9,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720115,,321
2022,Đại học Y Dược Hải Phòng,7720115,Y học cổ truyền,21.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720115,,321
2023,Đại học Y Dược Hải Phòng,7720115,Y học cổ truyền,21.8,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720115,,321
2024,Đại học Y Dược Hải Phòng,7720115,Y học cổ truyền,22.5,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720115,,321
2025,Đại học Y Dược Hải Phòng,7720115,Y học cổ truyền,24.03,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720115,,321
2025,Đại học Y Dược Hải Phòng,7720115,Y học cổ truyền,24.03,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720115,,321
2025,Đại học Y Dược Hải Phòng,7720201,Dược học,20.0,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720201,,321
2025,Đại học Y Dược Hải Phòng,7720201,Dược học,20.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720201,,321
2025,Đại học Y Dược Hải Phòng,7720201,Dược học,20.0,D07,dai_tra,khong,co_so_chinh,toan_quoc,7720201,,321
2018,Đại học Y Dược Hải Phòng,7720201,Dược học (tổ hợp A00),21.6,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720201A,"DS>=18, Tiêu chí phụ: TO+HO+LI; HO; TO; LI: 21.3500; 6.7500; 6.6000; 8.0000 99",321
2019,Đại học Y Dược Hải Phòng,7720201,Dược học (tổ hợp A00),22.95,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720201A,"Tiêu chí phụ: Tổng điểm 3 môn chưa tròn >= 22.95, Hoá học >= 6.75, Toán >= 8.20, Vật lý >= 8",321
2020,Đại học Y Dược Hải Phòng,7720201,Dược học (tổ hợp A00),25.65,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720201A,,321
2022,Đại học Y Dược Hải Phòng,7720201,Dược học (tổ hợp A00),25.1,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720201A,,321
2023,Đại học Y Dược Hải Phòng,7720201,Dược học (tổ hợp A00),23.43,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720201A,,321
2024,Đại học Y Dược Hải Phòng,7720201,Dược học (tổ hợp A00),24.35,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720201A,,321
2018,Đại học Y Dược Hải Phòng,7720201,Dược học (tổ hợp B00),21.65,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720201B,"DS>=18, Tiêu chí phụ: TO+HO+SI; SI; HO; TO: 21.1500; 7.2500; 6.5000; 7.4000 95",321
2019,Đại học Y Dược Hải Phòng,7720201,Dược học (tổ hợp B00),23.15,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720201B,"Tiêu chí phụ: Tổng điểm 3 môn chưa tròn >= 22.65, Sinh học >= 6.75, Hoá học >= 7.5, Toán >= 8.4",321
2019,Đại học Y Dược Hải Phòng,7720201,Dược học (tổ hợp B00),23.15,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720201B,"Tiêu chí phụ: Tổng điểm 3 môn chưa tròn >= 22.65, Sinh học >= 6.75, Hoá học >= 7.5, Toán >= 8.4",321
2020,Đại học Y Dược Hải Phòng,7720201,Dược học (tổ hợp B00),26.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720201B,,321
2022,Đại học Y Dược Hải Phòng,7720201,Dược học (tổ hợp B00),25.3,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720201B,,321
2023,Đại học Y Dược Hải Phòng,7720201,Dược học (tổ hợp B00),24.41,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720201B,,321
2024,Đại học Y Dược Hải Phòng,7720201,Dược học (tổ hợp B00),24.59,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720201B,,321
2019,Đại học Y Dược Hải Phòng,7720201,Dược học (D),20.5,D07,dai_tra,khong,co_so_chinh,toan_quoc,7720201D,"Tiêu chí phụ: Tổng điểm 3 môn chưa tròn >= 19.8, Hoá học >= 7, Toán >= 7.2, Tiếng Anh >= 5.6",321
2020,Đại học Y Dược Hải Phòng,7720201,Dược học (D),23.85,D07,dai_tra,khong,co_so_chinh,toan_quoc,7720201D,,321
2021,Đại học Y Dược Hải Phòng,7720201,Dược học (D),26.05,D07,dai_tra,khong,co_so_chinh,toan_quoc,7720201D,Môn 1>=8. Môn 2>=8.4 Môn 3>=9.4,321
2022,Đại học Y Dược Hải Phòng,7720201,Dược học (D),24.3,D07,dai_tra,khong,co_so_chinh,toan_quoc,7720201D,,321
2023,Đại học Y Dược Hải Phòng,7720201,Dược học (D),23.4,D07,dai_tra,khong,co_so_chinh,toan_quoc,7720201D,,321
2024,Đại học Y Dược Hải Phòng,7720201,Dược học (D),23.0,D07,dai_tra,khong,co_so_chinh,toan_quoc,7720201D,,321
2020,Đại học Y Dược Hải Phòng,7720301,Điều dưỡng,22.85,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301,,321
2022,Đại học Y Dược Hải Phòng,7720301,Điều dưỡng,19.05,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301,,321
2023,Đại học Y Dược Hải Phòng,7720301,Điều dưỡng,20.25,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301,,321
2024,Đại học Y Dược Hải Phòng,7720301,Điều dưỡng,20.55,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301,,321
2025,Đại học Y Dược Hải Phòng,7720301,Điều dưỡng,22.22,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720301,,321
2025,Đại học Y Dược Hải Phòng,7720301,Điều dưỡng,22.22,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301,,321
2018,Đại học Y Dược Hải Phòng,7720301,Điều dưỡng nha khoa,19.9,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301B,"DS>=16, Tiêu chí phụ: TO+HO+SI; SI; HO; TO: 19.9000; 7.2500; 6.2500; 6.4000 98",321
2019,Đại học Y Dược Hải Phòng,7720301,Điều dưỡng nha khoa,20.35,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301B,"Tiêu chí phụ: Tổng điểm 3 môn chưa tròn >= 19.85, Sinh học >= 6, Hoá học >= 6.25, Toán >= 7.6",321
2019,Đại học Y Dược Hải Phòng,7720301B8,Điều dưỡng (B8),18.0,B08,dai_tra,khong,co_so_chinh,toan_quoc,7720301B8,"Tiêu chí phụ: Tổng điểm 3 môn chưa tròn >= 17.5, Sinh học >= 4.5, Toán >= 6.2, Tiếng Anh >= 6.8",321
2018,Đại học Y Dược Hải Phòng,7720501,Răng- Hàm -Mặt,21.85,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720501,"DS>=18, Tiêu chí phụ: TO+HO+SI; SI; HO; TO: 21.6000; 7.5000; 6.5000; 7.6000 97",321
2019,Đại học Y Dược Hải Phòng,7720501,Răng- Hàm -Mặt,23.5,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720501,"Tiêu chí phụ: Tổng điểm 3 môn chưa tròn >= 23.25, Sinh học >= 8.75, Hoá học >= 6.5, Toán >= 8",321
2020,Đại học Y Dược Hải Phòng,7720501,Răng- Hàm -Mặt,26.8,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720501,,321
2022,Đại học Y Dược Hải Phòng,7720501,Răng- Hàm -Mặt,26.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720501,,321
2023,Đại học Y Dược Hải Phòng,7720501,Răng- Hàm -Mặt,25.4,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720501,,321
2024,Đại học Y Dược Hải Phòng,7720501,Răng- Hàm -Mặt,25.85,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720501,,321
2025,Đại học Y Dược Hải Phòng,7720501,Răng- Hàm -Mặt,24.63,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720501,,321
2025,Đại học Y Dược Hải Phòng,7720501,Răng- Hàm -Mặt,24.63,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720501,,321
2018,Đại học Y Dược Hải Phòng,7720601,Kỹ thuật xét nghiệm y học,20.25,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720601,"DS>=16, Tiêu chí phụ: TO+HO+SI; SI; HO; TO: 19.5000; 5.5000; 6.0000; 8.0000 94",321
2019,Đại học Y Dược Hải Phòng,7720601,Kỹ thuật xét nghiệm y học,20.8,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720601,"Tiêu chí phụ: Tổng điểm 3 môn chưa tròn >= 20.8, Sinh học >= 7, Hoá học >= 7, Toán >= 6.8",321
2020,Đại học Y Dược Hải Phòng,7720601,Kỹ thuật xét nghiệm y học,24.6,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720601,,321
2022,Đại học Y Dược Hải Phòng,7720601,Kỹ thuật xét nghiệm y học,23.45,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720601,,321
2023,Đại học Y Dược Hải Phòng,7720601,Kỹ thuật xét nghiệm y học,22.75,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720601,,321
2024,Đại học Y Dược Hải Phòng,7720601,Kỹ thuật xét nghiệm y học,22.5,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720601,,321
2025,Đại học Y Dược Hải Phòng,7720601,Kỹ thuật xét nghiệm y học,23.23,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720601,,321
2025,Đại học Y Dược Hải Phòng,7720601,Kỹ thuật xét nghiệm y học,23.23,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720601,,321
2018,Đại học Kỹ thuật Y tế Hải Dương,7720101,Y khoa,21.9,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720101,,335
2019,Đại học Kỹ thuật Y tế Hải Dương,7720101,Y khoa,23.25,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720101,,335
2020,Đại học Kỹ thuật Y tế Hải Dương,7720101,Y khoa,26.1,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720101,,335
2022,Đại học Kỹ thuật Y tế Hải Dương,7720101,Y khoa,25.4,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720101,Tiếng Anh 7.0,335
2022,Đại học Kỹ thuật Y tế Hải Dương,7720101,Y khoa,25.4,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720101,Tiếng Anh 7.0,335
2023,Đại học Kỹ thuật Y tế Hải Dương,7720101,Y khoa,24.5,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720101,,335
2024,Đại học Kỹ thuật Y tế Hải Dương,7720101,Y khoa,25.4,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720101,,335
2025,Đại học Kỹ thuật Y tế Hải Dương,7720101,Y khoa,23.8,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720101,,335
2025,Đại học Kỹ thuật Y tế Hải Dương,7720101,Y khoa,23.8,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720101,,335
2025,Đại học Kỹ thuật Y tế Hải Dương,7720101,Y khoa,23.8,B08,dai_tra,khong,co_so_chinh,toan_quoc,7720101,,335
2025,Đại học Kỹ thuật Y tế Hải Dương,7720101,Y khoa,23.8,D07,dai_tra,khong,co_so_chinh,toan_quoc,7720101,,335
2025,Đại học Kỹ thuật Y tế Hải Dương,7720101,Y khoa,23.8,D08,dai_tra,khong,co_so_chinh,toan_quoc,7720101,,335
2018,Đại học Kỹ thuật Y tế Hải Dương,7720301,Điều dưỡng,18.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301,,335
2019,Đại học Kỹ thuật Y tế Hải Dương,7720301,Điều dưỡng,18.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301,,335
2022,Đại học Kỹ thuật Y tế Hải Dương,7720301,Điều dưỡng,19.0,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720301,"Điểm học bạ 21.00, Tiếng Anh 6.0",335
2022,Đại học Kỹ thuật Y tế Hải Dương,7720301,Điều dưỡng,19.0,B04,dai_tra,khong,co_so_chinh,toan_quoc,7720301,"Điểm học bạ 21.00, Tiếng Anh 6.0",335
2023,Đại học Kỹ thuật Y tế Hải Dương,7720301,Điều dưỡng,19.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301,,335
2024,Đại học Kỹ thuật Y tế Hải Dương,7720301,Điều dưỡng,19.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301,,335
2025,Đại học Kỹ thuật Y tế Hải Dương,7720301,Điều dưỡng,21.0,A00,dai_tra,khong,co_so_chinh,toan_quoc,7720301,,335
2025,Đại học Kỹ thuật Y tế Hải Dương,7720301,Điều dưỡng,21.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301,,335
2025,Đại học Kỹ thuật Y tế Hải Dương,7720301,Điều dưỡng,21.0,B08,dai_tra,khong,co_so_chinh,toan_quoc,7720301,,335
2025,Đại học Kỹ thuật Y tế Hải Dương,7720301,Điều dưỡng,21.0,D07,dai_tra,khong,co_so_chinh,toan_quoc,7720301,,335
2025,Đại học Kỹ thuật Y tế Hải Dương,7720301,Điều dưỡng,21.0,D08,dai_tra,khong,co_so_chinh,toan_quoc,7720301,,335
2020,Đại học Kỹ thuật Y tế Hải Dương,7720301,Điều dưỡng đa khoa,19.0,B08,dai_tra,khong,co_so_chinh,toan_quoc,7720301A,,335
2020,Đại học Kỹ thuật Y tế Hải Dương,7720301,Điều dưỡng nha khoa,19.0,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720301B,,335
2018,Đại học Kỹ thuật Y tế Hải Dương,7720601,Kỹ thuật xét nghiệm y học,19.35,B00,dai_tra,khong,co_so_chinh,toan_quoc,7720601,,335
